time,i_out
0.1246,81.9677089238679
0.12464,81.9677089238679
0.12468,81.9677089238679
0.12472,81.9677089238679
0.12476,81.9677089238679
0.1248,79.6004242644931
0.12484,79.6004242644931
0.12488,79.6004242644931
0.12492,79.6004242644931
0.12496,79.6004242644931
0.125,79.6004242644931
0.12504,79.6004242644931
0.12508,79.6004242644931
0.12512,79.6004242644931
0.12516,79.6004242644931
0.1252,85.4558241630516
0.12524,85.4558241630516
0.12528,85.4558241630516
0.12532,85.4558241630516
0.12536,85.4558241630516
0.1254,85.4558241630516
0.12544,85.4558241630516
0.12548,85.4558241630516
0.12552,85.4558241630516
0.12556,85.4558241630516
0.1256,80.3369869878984
0.12564,80.3369869878984
0.12568,80.3369869878984
0.12572,80.3369869878984
0.12576,80.3369869878984
0.1258,80.3369869878984
0.12584,80.3369869878984
0.12588,80.3369869878984
0.12592,80.3369869878984
0.12596,80.3369869878984
0.126,77.7544159762464
0.12604,77.7544159762464
0.12608,77.7544159762464
0.12612,77.7544159762464
0.12616,77.7544159762464
0.1262,77.7544159762464
0.12624,77.7544159762464
0.12628,77.7544159762464
0.12632,77.7544159762464
0.12636,77.7544159762464
0.1264,76.1617452802482
0.12644,76.1617452802482
0.12648,76.1617452802482
0.12652,76.1617452802482
0.12656,76.1617452802482
0.1266,76.1617452802482
0.12664,76.1617452802482
0.12668,76.1617452802482
0.12672,76.1617452802482
0.12676,76.1617452802482
0.1268,83.591988770632
0.12684,83.591988770632
0.12688,83.591988770632
0.12692,83.591988770632
0.12696,83.591988770632
0.127,83.591988770632
0.12704,83.591988770632
0.12708,83.591988770632
0.12712,83.591988770632
0.12716,83.591988770632
0.1272,77.6850587538222
0.12724,77.6850587538222
0.12728,77.6850587538222
0.12732,77.6850587538222
0.12736,77.6850587538222
0.1274,77.6850587538222
0.12744,77.6850587538222
0.12748,77.6850587538222
0.12752,77.6850587538222
0.12756,77.6850587538222
0.1276,77.9756092502155
0.12764,77.9756092502155
0.12768,77.9756092502155
0.12772,77.9756092502155
0.12776,77.9756092502155
0.1278,77.9756092502155
0.12784,77.9756092502155
0.12788,77.9756092502155
0.12792,77.9756092502155
0.12796,77.9756092502155
0.128,82.7960443418333
0.12804,82.7960443418333
0.12808,82.7960443418333
0.12812,82.7960443418333
0.12816,82.7960443418333
0.1282,82.7960443418333
0.12824,82.7960443418333
0.12828,82.7960443418333
0.12832,82.7960443418333
0.12836,82.7960443418333
0.1284,73.1687035962265
0.12844,73.1687035962265
0.12848,73.1687035962265
0.12852,73.1687035962265
0.12856,73.1687035962265
0.1286,73.1687035962265
0.12864,73.1687035962265
0.12868,73.1687035962265
0.12872,73.1687035962265
0.12876,73.1687035962265
0.1288,78.7668740356902
0.12884,78.7668740356902
0.12888,78.7668740356902
0.12892,78.7668740356902
0.12896,78.7668740356902
0.129,78.7668740356902
0.12904,78.7668740356902
0.12908,78.7668740356902
0.12912,78.7668740356902
0.12916,78.7668740356902
0.1292,81.5292353218938
0.12924,81.5292353218938
0.12928,81.5292353218938
0.12932,81.5292353218938
0.12936,81.5292353218938
0.1294,81.5292353218938
0.12944,81.5292353218938
0.12948,81.5292353218938
0.12952,81.5292353218938
0.12956,81.5292353218938
