"Time","c script:Secondary Voltage","c script:Primary Current"
0.66948000000000008,998.17774478008982,164.85914985942921
0.66952,998.15458155682325,156.78491367980473
0.66956000000000004,998.13204142620805,145.88326538424735
0.66960000000000008,998.10829905560252,134.15828744414111
0.66964000000000001,997.86060048840659,123.54996928171627
0.66968000000000005,997.78275441907056,115.98117174656724
0.66972000000000009,997.73247831128253,112.48091450978005
0.66976000000000002,997.69415853284011,113.26887680118547
0.66980000000000006,997.66134244702471,117.83413341520941
0.6698400000000001,997.6321080567659,125.10322526077414
0.66988000000000003,997.60629743359698,133.67218903770038
0.66992000000000007,997.58430822156083,142.06431846250223
0.66996,997.56644727490561,148.97259275749485
0.67000000000000004,997.55267446301593,153.45064661094767
0.67004000000000008,997.99072597925965,155.02798229841375
0.67008000000000001,998.08220562403505,153.03497308764793
0.67012000000000005,998.11292416041204,147.88650621424185
0.67016000000000009,998.11511150782417,140.59075453468267
0.67020000000000002,998.10325901453803,132.46026620530648
0.67024000000000006,998.08368832056829,124.8418279657804
0.6702800000000001,998.05942745631046,118.88419458265676
0.67032000000000003,998.03209400599314,115.36774733169241
0.67036000000000007,998.00277592127634,114.61335765403044
0.67040000000000011,997.97262325709175,116.47497982868138
0.67044000000000004,997.54461412755688,120.40697350335911
0.67048000000000008,997.42818949071614,126.21438284652537
0.67052,997.3687973245784,133.01879507308547
0.67056000000000004,997.33763857213694,139.75159219004911
0.67060000000000008,997.32136888829905,145.40347819823629
0.67064000000000001,997.31351023046216,149.20826130306983
0.67068000000000005,997.31086092321118,150.75435903921402
0.67072000000000009,997.31134691564284,150.02147008493839
0.67076000000000002,997.31340341893872,147.34913596703362
0.67080000000000006,997.31591692296706,143.34965134526723
0.6708400000000001,995.40346653795973,138.78527930555401
0.67088000000000003,994.9810454258992,137.42605630537224
0.67092000000000007,994.82039585924883,140.22638623381351
0.67096,994.78045872545977,146.82930960255672
0.67100000000000004,994.79658505297436,156.04856977257251
0.67104000000000008,994.83953839159744,166.27612565120702
0.67108000000000001,994.89625004626055,175.84180923283071
0.67112000000000005,994.96075146532792,183.31384687550033
0.67116000000000009,995.02993420458574,187.71647545615798
0.67120000000000002,995.10163288927811,188.64624108500124
0.67124000000000006,997.97249117030901,186.2842814705738
0.6712800000000001,998.6662446035366,176.95233829819142
0.67132000000000003,998.96523531093408,161.22914436915144
0.67136000000000007,999.07730203761867,141.49000616033766
0.67140000000000011,999.09972807063866,120.91352220131277
0.67144000000000004,999.07765855922503,102.6879902186969
0.67148000000000008,999.03230760707663,89.406300975948625
0.67152000000000001,998.97418722286034,82.665852579991608
0.67156000000000005,998.90933668269918,82.890915711598367
0.67160000000000009,998.84186449184222,89.369168051515132
0.67164000000000001,992.60404136821671,100.47094303883848
0.67168000000000005,991.16784717723772,123.62942774437352
0.67172000000000009,990.57284237071906,157.36724539717903
0.67176000000000002,990.37775737926404,196.92115489994777
0.67180000000000006,990.38071224376597,236.24319925697273
0.6718400000000001,990.48868160411757,269.50927269530592
0.67188000000000003,990.65673748180313,292.21578840636198
0.67192000000000007,990.86054523631969,301.85805625281847
0.67196,991.08377170726692,298.1791804769814
0.67200000000000004,991.31362629100715,283.01933160075492
0.67204000000000008,995.53247169968176,259.8380839817537
0.67208000000000001,996.6453318833976,226.90507889569412
0.67212000000000005,997.17669014450598,188.09141547025916
0.67216000000000009,997.42311272141035,149.02130942393529
0.67220000000000002,997.52608879562911,115.38990338847063
0.67224000000000006,997.5530230760246,91.753425786605277
0.6722800000000001,997.53760185715248,80.775581363541448
0.67232000000000003,997.49835014816813,82.921052653640629
0.67236000000000007,997.44729073044357,96.56370448292634
0.67240000000000011,997.39317574020913,118.43028810593373
0.67244000000000004,996.03630487207806,144.27040579841633
0.67248000000000008,995.70019181970997,171.6526754895489
0.67252000000000001,995.55584878687307,196.82997262383819
0.67256000000000005,995.50958429102343,216.38303278216748
0.67260000000000009,995.5160116744463,227.92764974818752
0.67264000000000002,995.55149797205365,230.48572944080973
0.67268000000000006,995.60229036096973,224.54950301053319
0.6727200000000001,995.65903817896287,211.8837079279804
0.67276000000000002,995.71495958094044,195.13558779634923
0.67280000000000006,995.76530473474907,177.33773691578668
0.6728400000000001,995.03743754693858,161.39504778868087
0.67288000000000003,994.89751841852058,150.83039523053787
0.67292000000000007,994.85375392267099,147.21034080349293
0.67296,994.85145999261727,150.63197945481485
0.67300000000000004,994.86708247491708,159.96759085574928
0.67304000000000008,994.8919643718898,173.21635246976609
0.67308000000000001,994.92362521478526,187.9294387645925
0.67312000000000005,994.96187686273447,201.65134908547228
0.67316000000000009,995.00691256830089,212.31349132172593
0.67320000000000002,995.05817332574713,218.52500138999457
0.67324000000000006,995.57770724171974,219.72865217100019
0.6732800000000001,995.74098437184671,215.49390529940109
0.67332000000000003,995.83957705373155,206.74681594975075
0.67336000000000007,995.90497393483497,195.17262007925325
0.67340000000000011,995.9510065733848,182.80552089723346
0.67344000000000004,995.98378199452736,171.6409917524999
0.67348000000000008,996.00624056691504,163.30803950823855
0.67352000000000001,996.02036471242286,158.83990789049165
0.67356000000000005,996.02821421498641,158.56475623857628
0.67360000000000009,996.03200404042582,162.11973431108072
0.67364000000000002,997.40447628288518,168.57397881637652
0.67368000000000006,997.7151529338862,174.50527120387665
0.6737200000000001,997.83780247001903,178.26564227115344
0.67376000000000003,997.87404026298771,179.11363922580355
0.67380000000000007,997.87135929374949,177.03161176666117
0.67384000000000011,997.85120075493114,172.55651971682789
0.67388000000000003,997.82284733085885,166.5941349704411
0.67392000000000007,997.79019306450141,160.21777804557959
0.67396,997.7547155406977,154.47199696345078
0.67400000000000004,997.71708088188427,150.20518878757437
0.67404000000000008,999.39887015247109,147.95215588173497
0.67408000000000001,999.74074591541057,145.18861795532433
0.67412000000000005,999.84377486133349,141.44984352276498
0.67416000000000009,999.83662459277878,136.98403546887369
0.67420000000000002,999.77940871143107,132.3719324104097
0.67424000000000006,999.70015097522503,128.27384153574815
0.6742800000000001,999.61173849963916,125.25696408462635
0.67432000000000003,999.520377034185,123.68655174876355
0.67436000000000007,999.42914900684127,123.67446854708793
0.67440000000000011,999.33968001270068,125.07973226396035
0.67444000000000004,998.53467876685647,127.55264619156819
0.67448000000000008,998.29304958594832,131.73819203853046
0.67452000000000001,998.15442325843367,137.2152752951836
0.67456000000000005,998.06616161597765,143.18689051710643
0.67460000000000009,998.00367054236915,148.75453205284177
0.67464000000000002,997.95550129188098,153.12376500208697
0.67468000000000006,997.9161096598009,155.74465125411697
0.6747200000000001,997.88245662940528,156.38608559541112
0.67476000000000003,997.85263355506447,155.14750181866239
0.67480000000000007,997.82524921668562,152.41329147043666
0.67484000000000011,994.84359246292934,148.76591088346578
0.67488000000000004,994.16119645157676,149.4808361424513
0.67492000000000008,993.88416359940391,155.64359067312438
0.67496,993.79609337845659,166.5147039574903
0.67500000000000004,993.79723450699669,180.2789386482151
0.67504000000000008,993.8423812965475,194.64909424102387
0.67508000000000001,993.91086571732387,207.37199934451738
0.67512000000000005,993.99300843277797,216.62759134848159
0.67516000000000009,994.08336670914514,221.29631240891356
0.67520000000000002,994.17816338578086,221.07908605799386
0.67524000000000006,995.18870203416361,216.47105290241299
0.6752800000000001,995.48883783738631,207.19946512749686
0.67532000000000003,995.65680277268905,194.65627252298194
0.67536000000000007,995.75817797105333,180.88569609264903
0.6754,995.82342050950547,168.05786569938326
0.67544000000000004,995.86702188890001,158.04705606087526
0.67548000000000008,995.89635813157577,152.13187752538957
0.67552000000000001,995.91600290696636,150.83610675577114
0.67556000000000005,995.92945040147322,153.91103113135858
0.67560000000000009,995.9396819535973,160.44563830191646
0.67564000000000002,999.81128034611049,169.07248232231248
0.67568000000000006,1000.6868057825119,172.20921646816416
0.6757200000000001,1001.0246075250656,167.72187339396643
0.67576000000000003,1001.1122432138473,156.0521209078606
0.67580000000000007,1001.0843001749068,139.2870125871186
0.67584000000000011,1001.0028052331954,120.37619481951256
0.67588000000000004,1000.8960336877852,102.44239938213877
0.67592000000000008,1000.7768110849411,88.204729217228774
0.67596000000000001,1000.6514871789963,79.557222847905223
0.67600000000000005,1000.5238728906661,77.334254918388609
0.67604000000000009,998.01771439937397,81.275447907840004
0.67608000000000001,997.37100770381733,93.921215861858173
0.67612000000000005,997.05414399532128,113.7419843682225
0.67616000000000009,996.89476411250871,137.52416381437183
0.67620000000000002,996.81461671260638,161.41412506440415
0.67624000000000006,996.77791688350487,181.76191562542891
0.6762800000000001,996.76753816036035,195.75810503835115
0.67632000000000003,996.77409409908103,201.83470043747266
0.67636000000000007,996.79127824214743,199.81039615450891
0.6764,996.81396058467669,190.79343837582564
0.67644000000000004,997.37194087611101,176.88650585753643
0.67648000000000008,997.51103320704362,159.9256797898357
0.67652000000000001,997.57054187403583,142.59155107981337
0.67656000000000005,997.58892619715596,127.52361120274604
0.67660000000000009,997.58445842371839,116.82222712649683
0.67664000000000002,997.56656001673593,111.7292131631791
0.67668000000000006,997.54082461939709,112.49544919022448
0.6767200000000001,997.51122394190691,118.42860324883129
0.67676000000000003,997.48100452052017,128.08999106318541
0.67680000000000007,997.45283122645276,139.59218384568874
0.67684000000000011,998.89392174414616,150.93980997236395
0.67688000000000004,999.20005974463447,158.05805112944245
0.67692000000000008,999.30732376746153,159.41594559692558
0.67696000000000001,999.32371597937561,154.98164109018188
0.67700000000000005,999.2989867465875,145.8504194357545
0.67704000000000009,999.25524410895332,133.85170747871601
0.67708000000000002,999.20193218878728,121.1361444884129
0.67712000000000006,999.14312225989318,109.77975645281862
0.6771600000000001,999.08061855963683,101.45069013419202
0.67720000000000002,999.01572605780575,97.179539473283612
0.67724000000000006,993.47166337950648,97.255522530942869
0.6772800000000001,992.19489339812219,109.81803870073895
0.67732000000000003,991.66193418486534,134.64501076694032
0.67736000000000007,991.47847883208215,168.03077975103565
0.6774,991.46555440886436,204.5433237233363
0.67744000000000004,991.5421413229268,238.43273982696218
0.67748000000000008,991.6706572531026,264.74801255817925
0.67752000000000001,991.83161611540731,280.1238297129766
0.67756000000000005,992.01247922881066,283.19920681369018
0.67760000000000009,992.20300130827843,274.6596745907255
0.67764000000000002,996.24409447564892,256.94370280551573
0.67768000000000006,997.29373947992144,227.77635504601943
0.6777200000000001,997.7865154351216,190.68332321161054
0.67776000000000003,998.00757630243118,151.25963462519954
0.67780000000000007,998.09260010614219,115.48178904022386
0.67784000000000011,998.10569863214312,88.432636807679387
0.67788000000000004,998.07841957940877,73.445122692950065
0.67792000000000008,998.02804764642531,71.679157386816058
0.67796000000000001,997.96555802240186,82.117640290833094
0.67800000000000005,997.8992696465474,101.92451246359929
0.67804000000000009,997.58849922908837,127.06201987327056
0.67808000000000002,997.4772004009634,153.42994820707989
0.67812000000000006,997.41085915340477,176.88233131556871
0.6781600000000001,997.37276566280423,194.06289126973374
0.67820000000000003,997.35383629573869,202.8963237248087
0.67824000000000007,997.34780396236476,202.8108130257142
0.67828000000000011,997.34945679439602,194.69120810195602
0.67832000000000003,997.35398117794091,180.60251533553912
0.67836000000000007,997.35724900020648,163.35172829347081
0.6784,997.35614418758439,145.97339831933422
0.67844000000000004,999.58595587285424,131.22868760361246
0.67848000000000008,1000.0632950452175,117.68866245420487
0.67852000000000001,1000.2246157697049,106.14162235837733
0.67856000000000005,1000.2388574841824,97.654432514746375
0.67860000000000009,1000.1854381039944,93.018944865588367
0.67864000000000002,1000.101751351675,92.484502520173166
0.67868000000000006,1000.0058355191555,95.693405805503474
0.6787200000000001,999.90656683476834,101.75986521022215
0.67876000000000003,999.80876642735871,109.44558964755663
0.67880000000000007,999.7150485089627,117.38275735322271
0.67884000000000011,996.87802637863081,124.29913901514676
0.67888000000000004,996.18948424148471,133.5353591560403
0.67892000000000008,995.88470373916539,144.92528132144486
0.67896000000000001,995.7612391548148,157.17010027693169
0.67900000000000005,995.72490416335972,168.5827013005966
0.67904000000000009,995.73184698867715,177.59294864524006
0.67908000000000002,995.76107397842327,183.07830188398003
0.67912000000000006,995.80189970779338,184.54158480246147
0.6791600000000001,995.84829436111363,182.15031453389267
0.67920000000000003,995.89635695266645,176.6561670602884
0.67924000000000007,995.88998920283302,169.22403494446328
0.67928000000000011,995.92192539057714,161.29390468205219
0.67932000000000003,995.95683994135845,154.19107637427692
0.67936000000000007,995.99030811152443,148.96670087968539
0.6794,996.02058345637306,146.26626931314652
0.67944000000000004,996.0475183471201,146.27140812656381
0.67948000000000008,996.07184017024019,148.71733877742309
0.67952000000000001,996.09463931879986,152.97868026707695
0.67956000000000005,996.11696422419527,158.20357259580865
0.67960000000000009,996.13977840266216,163.47011317812641
0.67964000000000002,999.00396551247832,167.93914982010168
0.67968000000000006,999.66093885537384,166.53989961559751
0.6797200000000001,999.92189626809352,158.47094728910923
0.67976000000000003,999.99796060677761,144.91894338689931
0.67980000000000007,999.98762807961702,128.22715166629015
0.67984000000000011,999.93625917550321,111.19710638519004
0.67988000000000004,999.86461423989533,96.499092112359236
0.67992000000000008,999.78236536141628,86.213738443703235
0.67996000000000001,999.69468122597925,81.538368171866935
0.68000000000000005,999.60481588479274,82.672783152740763
0.68004000000000009,997.36426725984734,88.879643608087548
0.68008000000000002,996.80455862642452,102.0802091302326
0.68012000000000006,996.54367758394403,120.69484575871874
0.6801600000000001,996.42553946138537,141.80924106725345
0.68020000000000003,996.37862585664914,162.10147303855084
0.68024000000000007,996.36997549654166,178.56283412455116
0.68028000000000011,996.38367506624377,189.01665517958557
0.68032000000000004,996.41091345430539,192.41544806789364
0.68036000000000008,996.44585264803095,188.91344439768244
0.6804,996.48398192049183,179.73397383553777
0.68044000000000004,1000.389444657618,166.87637960449433
0.68048000000000008,1001.2723688138069,146.65212620337689
0.68052000000000001,1001.6074642575326,120.81436789862921
0.68056000000000005,1001.686886063868,93.013686830284058
0.68060000000000009,1001.6473721325935,67.407257057598642
0.68064000000000002,1001.5523019040169,47.652012574991716
0.68068000000000006,1001.4315435422005,36.234678306141916
0.6807200000000001,1001.2997014248909,34.126927784568643
0.68076000000000003,1001.1645051587166,40.749827209566199
0.68080000000000007,1001.0308251202645,54.205163048809681
0.68084,995.46016068106667,71.699694986720601
0.68088000000000004,994.14323589926732,98.677689425829925
0.68092000000000008,993.5747977889157,132.92019665021866
0.68096000000000001,993.36130451804172,169.69879448350002
0.68100000000000005,993.32235058432593,203.60710734862204
0.68104000000000009,993.37403256064431,229.8676503018892
0.68108000000000002,993.47546864157687,245.20540027952399
0.68112000000000006,993.60442188864715,248.3054509889821
0.6811600000000001,993.74684399252908,239.8719494505485
0.68120000000000003,993.89229466086397,222.3430527353548
0.68124000000000007,993.68537398657929,199.34906425489973
0.68128000000000011,993.7376629575266,175.56669659535785
